ko	ko name	ko des	module	module name	map	map name	map class
K00581	mtrE	tetrahydromethanopterin S-methyltransferase [EC:2.1.1.86] [RN:R04347]	M00357	Methanogenesis, acetate => methane [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K00582	mtrF	tetrahydromethanopterin S-methyltransferase [EC:2.1.1.86] [RN:R04347]	M00357	Methanogenesis, acetate => methane [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K00583	mtrG	tetrahydromethanopterin S-methyltransferase [EC:2.1.1.86] [RN:R04347]	M00357	Methanogenesis, acetate => methane [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K00584	mtrH	tetrahydromethanopterin S-methyltransferase [EC:2.1.1.86] [RN:R04347]	M00357	Methanogenesis, acetate => methane [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K00399	mcrA	methyl-coenzyme M reductase [EC:2.8.4.1] [RN:R04541]	M00357	Methanogenesis, acetate => methane [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K00401	mcrB	methyl-coenzyme M reductase [EC:2.8.4.1] [RN:R04541]	M00357	Methanogenesis, acetate => methane [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K00402	mcrG	methyl-coenzyme M reductase [EC:2.8.4.1] [RN:R04541]	M00357	Methanogenesis, acetate => methane [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K22480	hdrA1	heterodisulfide reductase 1 [EC:1.8.7.3] [RN:R11931]	M00357	Methanogenesis, acetate => methane [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K22481	hdrB1	heterodisulfide reductase 1 [EC:1.8.7.3] [RN:R11931]	M00357	Methanogenesis, acetate => methane [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K22482	hdrC1	heterodisulfide reductase 1 [EC:1.8.7.3] [RN:R11931]	M00357	Methanogenesis, acetate => methane [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K03388	hdrA2	heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944]	M00357	Methanogenesis, acetate => methane [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K03389	hdrB2	heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944]	M00357	Methanogenesis, acetate => methane [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K03390	hdrC2	heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944]	M00357	Methanogenesis, acetate => methane [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K08264	hdrD	heterodisulfide reductase [EC:1.8.98.1] [RN:R04540]	M00357	Methanogenesis, acetate => methane [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K08265	hdrE	heterodisulfide reductase [EC:1.8.98.1] [RN:R04540]	M00357	Methanogenesis, acetate => methane [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K14126	mvhA, vhuA, vhcA	F420-non-reducing hydrogenase [EC:1.8.98.5] [RN:R11943]	M00357	Methanogenesis, acetate => methane [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K14128	mvhG, vhuG, vhcG	F420-non-reducing hydrogenase [EC:1.8.98.5] [RN:R11943]	M00357	Methanogenesis, acetate => methane [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K14127	mvhD, vhuD, vhcD	F420-non-reducing hydrogenase iron-sulfur subunit [EC:1.8.98.5 1.8.98.6] [RN:R11943 R11944]	M00357	Methanogenesis, acetate => methane [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K22516	fdhA	formate dehydrogenase (coenzyme F420) [EC:1.8.98.6] [RN:R11944]	M00357	Methanogenesis, acetate => methane [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K00125	fdhB	formate dehydrogenase (coenzyme F420) [EC:1.8.98.6] [RN:R11944]	M00357	Methanogenesis, acetate => methane [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K08097	comA	phosphosulfolactate synthase [EC:4.4.1.19] [RN:R07476]	M00358	Coenzyme M biosynthesis [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K05979	comB	2-phosphosulfolactate phosphatase [EC:3.1.3.71] [RN:R05789]	M00358	Coenzyme M biosynthesis [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K05884	comC	L-2-hydroxycarboxylate dehydrogenase (NAD+) [EC:1.1.1.337] [RN:R07136]	M00358	Coenzyme M biosynthesis [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K13039	comE	sulfopyruvate decarboxylase [EC:4.1.1.79] [RN:R05774]	M00358	Coenzyme M biosynthesis [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K06034	comD	sulfopyruvate decarboxylase [EC:4.1.1.79] [RN:R05774]	M00358	Coenzyme M biosynthesis [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K01823	idi, IDI	IPP <-> DMPP [EC:5.3.3.2] [RN:R01123]	M00364	C10-C20 isoprenoid biosynthesis, bacteria [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K00795	ispA	DMPP -> GPP -> FPP [EC:2.5.1.1 2.5.1.10] [RN:R01658 R02003]	M00364	C10-C20 isoprenoid biosynthesis, bacteria [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K13789	GGPS	DMPP -> GPP -> FPP -> GGPP [EC:2.5.1.1 2.5.1.10 2.5.1.29] [RN:R01658 R02003 R02061]	M00364	C10-C20 isoprenoid biosynthesis, bacteria [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K13787	idsA	DMPP -> GPP -> FPP -> GGPP [EC:2.5.1.1 2.5.1.10 2.5.1.29] [RN:R01658 R02003 R02061]	M00364	C10-C20 isoprenoid biosynthesis, bacteria [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K01823	idi, IDI	IPP <-> DMPP [EC:5.3.3.2] [RN:R01123]	M00365	C10-C20 isoprenoid biosynthesis, archaea [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K13787	idsA	DMPP -> GPP -> FPP -> GGPP [EC:2.5.1.1 2.5.1.10 2.5.1.29] [RN:R01658 R02003 R02061]	M00365	C10-C20 isoprenoid biosynthesis, archaea [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K01823	idi, IDI	IPP <-> DMPP [EC:5.3.3.2] [RN:R01123]	M00366	C10-C20 isoprenoid biosynthesis, plants [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K14066	GPS	DMPP -> GPP [EC:2.5.1.1] [RN:R01658]	M00366	C10-C20 isoprenoid biosynthesis, plants [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K00787	FDPS	DMPP -> GPP -> FPP [EC:2.5.1.1 2.5.1.10] [RN:R01658 R02003]	M00366	C10-C20 isoprenoid biosynthesis, plants [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K13789	GGPS	DMPP -> GPP -> FPP -> GGPP [EC:2.5.1.1 2.5.1.10 2.5.1.29] [RN:R01658 R02003 R02061]	M00366	C10-C20 isoprenoid biosynthesis, plants [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K00804	GGPS1	DMPP -> GPP -> FPP -> GGPP [EC:2.5.1.1 2.5.1.10 2.5.1.29] [RN:R01658 R02003 R02061]	M00366	C10-C20 isoprenoid biosynthesis, plants [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K01823	idi, IDI	IPP <-> DMPP [EC:5.3.3.2] [RN:R01123]	M00367	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K00787	FDPS	DMPP -> GPP -> FPP [EC:2.5.1.1 2.5.1.10] [RN:R01658 R02003]	M00367	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K00804	GGPS1	DMPP -> GPP -> FPP -> GGPP [EC:2.5.1.1 2.5.1.10 2.5.1.29] [RN:R01658 R02003 R02061]	M00367	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K00789	metK	S-adenosylmethionine synthetase [EC:2.5.1.6] [RN:R00177]	M00368	Ethylene biosynthesis, methionine => ethylene [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K20772	ACS1_2_6	1-aminocyclopropane-1-carboxylate synthase [EC:4.4.1.14] [RN:R00179]	M00368	Ethylene biosynthesis, methionine => ethylene [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K01762	ACS	1-aminocyclopropane-1-carboxylate synthase [EC:4.4.1.14] [RN:R00179]	M00368	Ethylene biosynthesis, methionine => ethylene [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K05933	E1.14.17.4	aminocyclopropanecarboxylate oxidase [EC:1.14.17.4] [RN:R07214]	M00368	Ethylene biosynthesis, methionine => ethylene [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K13027	CYP79A1	tyrosine N-monooxygenase [EC:1.14.14.36] [RN:R00730 R04460 R07190]	M00369	Cyanogenic glycoside biosynthesis, tyrosine => dhurrin [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K13029	CYP71E1	4-hydroxyphenylacetaldehyde oxime monooxygenase [EC:1.14.14.37] [RN:R05728]	M00369	Cyanogenic glycoside biosynthesis, tyrosine => dhurrin [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K13030	UGT85B1	cyanohydrin beta-glucosyltransferase [EC:2.4.1.85] [RN:R04296]	M00369	Cyanogenic glycoside biosynthesis, tyrosine => dhurrin [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K11812	CYP79B1_2	tryptophan N-monooxygenase [EC:1.14.14.156] [RN:R08160]	M00370	Glucosinolate biosynthesis, tryptophan => glucobrassicin [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K11813	CYP79B3	tryptophan N-monooxygenase [EC:1.14.14.156] [RN:R08160]	M00370	Glucosinolate biosynthesis, tryptophan => glucobrassicin [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K11818	CYP83B1	aromatic aldoxime N-monooxygenase [EC:1.14.14.45] [RN:R08168]	M00370	Glucosinolate biosynthesis, tryptophan => glucobrassicin [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K11819	SUR1, RTY	S-alkyl-thiohydroximate lyase SUR1 [EC:4.4.1.-] [RN:R08170]	M00370	Glucosinolate biosynthesis, tryptophan => glucobrassicin [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K11820	UGT74B1	N-hydroxythioamide S-beta-glucosyltransferase [EC:2.4.1.195] [RN:R08164]	M00370	Glucosinolate biosynthesis, tryptophan => glucobrassicin [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K11821	ST5A, SOT16	aromatic desulfoglucosinolate sulfotransferase [EC:2.8.2.24] [RN:R08167]	M00370	Glucosinolate biosynthesis, tryptophan => glucobrassicin [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K09587	CYP90B1, DWF4	steroid 22-alpha-hydroxylase [EC:1.14.13.-] [RN:R07445]	M00371	Castasterone biosynthesis, campesterol => castasterone [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K12639	CYP724B1, D11	steroid 22-alpha-hydroxylase [EC:1.14.13.-] [RN:R07445]	M00371	Castasterone biosynthesis, campesterol => castasterone [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K09588	CYP90A1, CPD	cytochrome P450, family 90, subfamily A, polypeptide 1 [EC:1.14.-.-] [RN:R07446]	M00371	Castasterone biosynthesis, campesterol => castasterone [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K09591	DET2	probable steroid reductase DET2 [EC:1.3.1.22] [RN:R07447]	M00371	Castasterone biosynthesis, campesterol => castasterone [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K12637	CYP90C1, ROT3	3-epi-6-deoxocathasterone 23-monooxygenase [EC:1.14.14.147] [RN:R07791]	M00371	Castasterone biosynthesis, campesterol => castasterone [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K12638	CYP90D1	3-epi-6-deoxocathasterone 23-monooxygenase [EC:1.14.14.147] [RN:R07791]	M00371	Castasterone biosynthesis, campesterol => castasterone [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K20623	CYP92A6	6-deoxotyphasterol 2alpha-hydroxylase [RN:R07474]	M00371	Castasterone biosynthesis, campesterol => castasterone [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K09590	CYP85A1, BR6OX1	cytochrome P450, family 85, subfamily A, polypeptide 1 / 2 [EC:1.14.-.-] [RN:R07450 R07451]	M00371	Castasterone biosynthesis, campesterol => castasterone [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K12640	CYP85A2, BR6OX2	cytochrome P450, family 85, subfamily A, polypeptide 1 / 2 [EC:1.14.-.-] [RN:R07450 R07451]	M00371	Castasterone biosynthesis, campesterol => castasterone [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K15746	crtZ	beta-carotene hydroxylase [EC:1.14.15.24 1.14.-.-] [RN:R07558 R07559]	M00372	Abscisic acid biosynthesis, beta-carotene => abscisic acid [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K15747	LUT5, CYP97A3	beta-carotene hydroxylase [EC:1.14.15.24 1.14.-.-] [RN:R07558 R07559]	M00372	Abscisic acid biosynthesis, beta-carotene => abscisic acid [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K09838	ZEP, ABA1	zeaxanthin epoxidase [EC:1.14.13.90] [RN:R06946 R06947]	M00372	Abscisic acid biosynthesis, beta-carotene => abscisic acid [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K14594	NSY	NSY; neoxanthin synthase [EC:5.3.99.9] [RN:R06948]	M00372	Abscisic acid biosynthesis, beta-carotene => abscisic acid [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K09840	NCED	9-cis-epoxycarotenoid dioxygenase [EC:1.13.11.51] [RN:R06953 R06952]	M00372	Abscisic acid biosynthesis, beta-carotene => abscisic acid [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K09841	ABA2	xanthoxin dehydrogenase [EC:1.1.1.288] [RN:R06954]	M00372	Abscisic acid biosynthesis, beta-carotene => abscisic acid [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K09842	AAO3	abscisic-aldehyde oxidase [EC:1.2.3.14] [RN:R06957]	M00372	Abscisic acid biosynthesis, beta-carotene => abscisic acid [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K00626	ACAT, atoB	acetyl-CoA C-acetyltransferase [EC:2.3.1.9] [RN:R00238]	M00373	Ethylmalonyl pathway [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K00023	phbB	acetoacetyl-CoA reductase [EC:1.1.1.36] [RN:R01977]	M00373	Ethylmalonyl pathway [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K17865	croR	3-hydroxybutyryl-CoA dehydratase [EC:4.2.1.55] [RN:R03027]	M00373	Ethylmalonyl pathway [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K14446	ccr	crotonyl-CoA carboxylase/reductase [EC:1.3.1.85] [RN:R09291]	M00373	Ethylmalonyl pathway [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K14447	ecm	ethylmalonyl-CoA mutase [EC:5.4.99.63] [RN:R09292]	M00373	Ethylmalonyl pathway [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K14448	mcd	(2S)-methylsuccinyl-CoA dehydrogenase [EC:1.3.8.12] [RN:R09293]	M00373	Ethylmalonyl pathway [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K14449	mch, mcd	2-methylfumaryl-CoA hydratase [EC:4.2.1.148] [RN:R05076]	M00373	Ethylmalonyl pathway [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K08691	mcl	malyl-CoA lyase [EC:4.1.3.24] [RN:R00934 R00473]	M00373	Ethylmalonyl pathway [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K14451	mcl2	(3S)-malyl-CoA thioesterase [RN:R10612]	M00373	Ethylmalonyl pathway [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K01965	PCCA, pccA	propionyl-CoA carboxylase [EC:6.4.1.3] [RN:R01859]	M00373	Ethylmalonyl pathway [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K01966	PCCB, pccB	propionyl-CoA carboxylase [EC:6.4.1.3] [RN:R01859]	M00373	Ethylmalonyl pathway [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K05606	MCEE, epi	methylmalonyl-CoA/ethylmalonyl-CoA epimerase [EC:5.1.99.1] [RN:R02765 R09979]	M00373	Ethylmalonyl pathway [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K01847	MUT	methylmalonyl-CoA mutase [EC:5.4.99.2] [RN:R00833]	M00373	Ethylmalonyl pathway [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
K00169	porA	pyruvate ferredoxin oxidoreductase [EC:1.2.7.1] [RN:R01196]	M00374	Dicarboxylate-hydroxybutyrate cycle [PATH:map01100]	path:map01100	Metabolic pathways	Metabolism; Metabolism of terpenoids and polyketides
